year,state,state_po,office,district,stage,special,candidate,party_detailed,party_simplified,candidatevotes,totalvotes
2004,ALABAMA,AL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,1848,1839066
2004,ALABAMA,AL,US SENATE,statewide,gen,FALSE,RICHARD C. SHELBY,REPUBLICAN,REPUBLICAN,1242200,1839066
2004,ALABAMA,AL,US SENATE,statewide,gen,FALSE,WAYNE SOWELL,DEMOCRAT,DEMOCRAT,595018,1839066
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,JIM SKYES,GREEN,OTHER,3053,308315
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,TONY KNOWLES,DEMOCRAT,DEMOCRAT,140424,308315
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,LISA MURKOWSKI,REPUBLICAN,REPUBLICAN,149773,308315
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,423,308315
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,SCOTT A. KOHLHAAS,ALASKA LIBERTARIAN,OTHER,1240,308315
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,MARC J. MILLICAN,NONPARTISAN,OTHER,8885,308315
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,JERRY SANDERS,ALASKAN INDEPENDENCE,OTHER,3785,308315
2004,ALASKA,AK,US SENATE,statewide,gen,FALSE,"TED ""BIG"" GIANOUTSOS",NONPARTISAN,OTHER,732,308315
2004,ARIZONA,AZ,US SENATE,statewide,gen,FALSE,ERNEST HANCOCK,LIBERTARIAN,LIBERTARIAN,51798,1961677
2004,ARIZONA,AZ,US SENATE,statewide,gen,FALSE,STUART STARKY,DEMOCRAT,DEMOCRAT,404507,1961677
2004,ARIZONA,AZ,US SENATE,statewide,gen,FALSE,JOHN MCCAIN,REPUBLICAN,REPUBLICAN,1505372,1961677
2004,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,GLEN A. SCHWARZ,,OTHER,212,1039349
2004,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,128,1039349
2004,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,BLANCHE L. LINCOLN,DEMOCRAT,DEMOCRAT,580973,1039349
2004,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,JIM HOLT,REPUBLICAN,REPUBLICAN,458036,1039349
2004,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,BARBARA BOXER,DEMOCRAT,DEMOCRAT,6955728,12053295
2004,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,DON J. GRUNDMANN,AMERICAN INDEPENDENT,OTHER,81224,12053295
2004,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,"JAMES P. ""JIM"" GRAY",LIBERTARIAN,LIBERTARIAN,216522,12053295
2004,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,MARSHA FEINLAND,PEACE AND FREEDOM,OTHER,243846,12053295
2004,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,53,12053295
2004,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,BILL JONES,REPUBLICAN,REPUBLICAN,4555922,12053295
2004,COLORADO,CO,US SENATE,statewide,gen,FALSE,KEN SALAZAR,DEMOCRAT,DEMOCRAT,1081188,2107472
2004,COLORADO,CO,US SENATE,statewide,gen,FALSE,FINN GOTAAS,UNAFFILIATED,OTHER,1750,2107472
2004,COLORADO,CO,US SENATE,statewide,gen,FALSE,"DOUGLAS ""DAYHORSE"" CAMPBELL",AMERICAN CONSTITUTION,OTHER,18783,2107472
2004,COLORADO,CO,US SENATE,statewide,gen,FALSE,RICHARD RANDALL,LIBERTARIAN,LIBERTARIAN,10160,2107472
2004,COLORADO,CO,US SENATE,statewide,gen,FALSE,VICTOR GOOD,REFORM,OTHER,6481,2107472
2004,COLORADO,CO,US SENATE,statewide,gen,FALSE,PETE COORS,REPUBLICAN,REPUBLICAN,980668,2107472
2004,COLORADO,CO,US SENATE,statewide,gen,FALSE,JOHN R. HARRIS,INDEPENDENT,OTHER,8442,2107472
2004,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,LEONARD H. RASCH,LIBERTARIAN,LIBERTARIAN,9188,1424726
2004,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,JACK C. ORCHULLI,REPUBLICAN,REPUBLICAN,457749,1424726
2004,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,CHRISTOPHER J. DODD,DEMOCRAT,DEMOCRAT,945347,1424726
2004,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,TIMOTHY A. KNIBBS,CONCERNED CITIZENS,OTHER,12442,1424726
2004,FLORIDA,FL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,16,7429894
2004,FLORIDA,FL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,27,7429894
2004,FLORIDA,FL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,119,7429894
2004,FLORIDA,FL,US SENATE,statewide,gen,FALSE,MEL MARTINEZ,REPUBLICAN,REPUBLICAN,3672864,7429894
2004,FLORIDA,FL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,25,7429894
2004,FLORIDA,FL,US SENATE,statewide,gen,FALSE,BETTY CASTOR,DEMOCRAT,DEMOCRAT,3590201,7429894
2004,FLORIDA,FL,US SENATE,statewide,gen,FALSE,DENNIS F. BRADLEY,VETERANS PARTY OF AMERICA,OTHER,166642,7429894
2004,GEORGIA,GA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,7,3220981
2004,GEORGIA,GA,US SENATE,statewide,gen,FALSE,JOHNNY ISAKSON,REPUBLICAN,REPUBLICAN,1864202,3220981
2004,GEORGIA,GA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,31,3220981
2004,GEORGIA,GA,US SENATE,statewide,gen,FALSE,DENISE L. MAJETTE,DEMOCRAT,DEMOCRAT,1287690,3220981
2004,GEORGIA,GA,US SENATE,statewide,gen,FALSE,ALLEN BUCKLEY,LIBERTARIAN,LIBERTARIAN,69051,3220981
2004,HAWAII,HI,US SENATE,statewide,gen,FALSE,DANIEL K. INOUYE,DEMOCRAT,DEMOCRAT,313629,415347
2004,HAWAII,HI,US SENATE,statewide,gen,FALSE,JIM BREWER,NONPARTISAN,OTHER,9269,415347
2004,HAWAII,HI,US SENATE,statewide,gen,FALSE,CAM CAVASSO,REPUBLICAN,REPUBLICAN,87172,415347
2004,HAWAII,HI,US SENATE,statewide,gen,FALSE,JEFF MALLAN,LIBERTARIAN,LIBERTARIAN,5277,415347
2004,IDAHO,ID,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,4136,503932
2004,IDAHO,ID,US SENATE,statewide,gen,FALSE,MIKE CRAPO,REPUBLICAN,REPUBLICAN,499796,503932
2004,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,JERRY KOHN,LIBERTARIAN,LIBERTARIAN,69253,5141520
2004,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,ALAN KEYES,REPUBLICAN,REPUBLICAN,1390690,5141520
2004,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,BARACK OBAMA,DEMOCRAT,DEMOCRAT,3597456,5141520
2004,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,ALBERT J. FRANZEN,INDEPENDENT,OTHER,81164,5141520
2004,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,2957,5141520
2004,INDIANA,IN,US SENATE,statewide,gen,FALSE,ALBERT BARGER,LIBERTARIAN,LIBERTARIAN,27344,2428233
2004,INDIANA,IN,US SENATE,statewide,gen,FALSE,MARVIN SCOTT,REPUBLICAN,REPUBLICAN,903913,2428233
2004,INDIANA,IN,US SENATE,statewide,gen,FALSE,EVAN BAYH,DEMOCRAT,DEMOCRAT,1496976,2428233
2004,IOWA,IA,US SENATE,statewide,gen,FALSE,ARTHUR SMALL,DEMOCRAT,DEMOCRAT,412365,1479228
2004,IOWA,IA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,475,1479228
2004,IOWA,IA,US SENATE,statewide,gen,FALSE,CHRISTY ANN WELTY,LIBERTARIAN,LIBERTARIAN,15218,1479228
2004,IOWA,IA,US SENATE,statewide,gen,FALSE,EDWIN FRUIT,SOCIALIST WORKERS,OTHER,1874,1479228
2004,IOWA,IA,US SENATE,statewide,gen,FALSE,DARYL A. NORTHROP,GREEN,OTHER,11121,1479228
2004,IOWA,IA,US SENATE,statewide,gen,FALSE,CHARLES E. GRASSLEY,REPUBLICAN,REPUBLICAN,1038175,1479228
2004,KANSAS,KS,US SENATE,statewide,gen,FALSE,GEORGE COOK,REFORM,OTHER,15980,1129022
2004,KANSAS,KS,US SENATE,statewide,gen,FALSE,LEE JONES,DEMOCRAT,DEMOCRAT,310337,1129022
2004,KANSAS,KS,US SENATE,statewide,gen,FALSE,STEVEN A. ROSILE,LIBERTARIAN,LIBERTARIAN,21842,1129022
2004,KANSAS,KS,US SENATE,statewide,gen,FALSE,SAM BROWNBACK,REPUBLICAN,REPUBLICAN,780863,1129022
2004,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,DANIEL MONGIARDO,DEMOCRAT,DEMOCRAT,850855,1724362
2004,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,JIM BUNNING,REPUBLICAN,REPUBLICAN,873507,1724362
2004,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,JOHN KENNEDY,DEMOCRAT,DEMOCRAT,275821,1848056
2004,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,RICHARD M. FONTANESI,OTHER,OTHER,15097,1848056
2004,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,"SAM HOUSTON MELTON, JR.",DEMOCRAT,DEMOCRAT,12289,1848056
2004,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,CHRISTOPHER JOHN,DEMOCRAT,DEMOCRAT,542150,1848056
2004,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,DAVID VITTER,REPUBLICAN,REPUBLICAN,943014,1848056
2004,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,ARTHUR A. MORRELL,DEMOCRAT,DEMOCRAT,47222,1848056
2004,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,"R. A. ""SKIP"" GALAN",OTHER,OTHER,12463,1848056
2004,MARYLAND,MD,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,47,2321931
2004,MARYLAND,MD,US SENATE,statewide,gen,FALSE,BARBARA A. MIKULSKI,DEMOCRAT,DEMOCRAT,1504691,2321931
2004,MARYLAND,MD,US SENATE,statewide,gen,FALSE,E. J. PIPKIN,REPUBLICAN,REPUBLICAN,783055,2321931
2004,MARYLAND,MD,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,204,2321931
2004,MARYLAND,MD,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,109,2321931
2004,MARYLAND,MD,US SENATE,statewide,gen,FALSE,THOMAS TRUMP,CONSTITUTION,OTHER,9009,2321931
2004,MARYLAND,MD,US SENATE,statewide,gen,FALSE,MARIA ALLWINE,GREEN,OTHER,24816,2321931
2004,MISSOURI,MO,US SENATE,statewide,gen,FALSE,NANCY FARMER,DEMOCRAT,DEMOCRAT,1158261,2706402
2004,MISSOURI,MO,US SENATE,statewide,gen,FALSE,DON GRIFFIN,CONSTITUTION,OTHER,10404,2706402
2004,MISSOURI,MO,US SENATE,statewide,gen,FALSE,CHRISTOPHER S. BOND,REPUBLICAN,REPUBLICAN,1518089,2706402
2004,MISSOURI,MO,US SENATE,statewide,gen,FALSE,KEVIN TULL,LIBERTARIAN,LIBERTARIAN,19648,2706402
2004,NEVADA,NV,US SENATE,statewide,gen,FALSE,RICHARD ZISER,REPUBLICAN,REPUBLICAN,284640,810068
2004,NEVADA,NV,US SENATE,statewide,gen,FALSE,HARRY REID,DEMOCRAT,DEMOCRAT,494805,810068
2004,NEVADA,NV,US SENATE,statewide,gen,FALSE,OTHER,,OTHER,12968,810068
2004,NEVADA,NV,US SENATE,statewide,gen,FALSE,GARY MARINCH,NATURAL LAW,OTHER,2095,810068
2004,NEVADA,NV,US SENATE,statewide,gen,FALSE,DAVID K. SCHUMANN,INDEPENDENT AMERICAN,OTHER,6001,810068
2004,NEVADA,NV,US SENATE,statewide,gen,FALSE,THOMAS L. HURST,LIBERTARIAN,LIBERTARIAN,9559,810068
2004,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,102,657086
2004,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,DORIS R. HADDOCK,DEMOCRAT,DEMOCRAT,221549,657086
2004,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,588,657086
2004,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,JUDD GREGG,REPUBLICAN,REPUBLICAN,434847,657086
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,DAVID E. MCREYNOLDS,GREEN,OTHER,36942,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,CHARLES E. SCHUMER,INDEPENDENCE,OTHER,216198,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,DONALD SILBERGER,LIBERTARIAN,LIBERTARIAN,19073,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,744943,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,MARILYN F. O'GRADY,CONSERVATIVE,OTHER,220960,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,CHARLES E. SCHUMER,WORKING FAMILIES,OTHER,168719,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,ABRAHAM HIRSCHFELD,BUILDERS,OTHER,16196,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,HOWARD MILLS,REPUBLICAN,REPUBLICAN,1625069,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,CHARLES E. SCHUMER,DEMOCRAT,DEMOCRAT,4384907,7447818
2004,NEW YORK,NY,US SENATE,statewide,gen,FALSE,MARTIN KOPPEL,SOCIALIST WORKERS,OTHER,14811,7447818
2004,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,ERSKINE BOWLES,DEMOCRAT,DEMOCRAT,1632527,3472082
2004,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,362,3472082
2004,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,TOM BAILEY,LIBERTARIAN,LIBERTARIAN,47743,3472082
2004,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,RICHARD BURR,REPUBLICAN,REPUBLICAN,1791450,3472082
2004,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,BYRON L. DORGAN,DEMOCRAT,DEMOCRAT,212143,310696
2004,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,MIKE LIFFRIG,REPUBLICAN,REPUBLICAN,98553,310696
2004,OHIO,OH,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,296,5425823
2004,OHIO,OH,US SENATE,statewide,gen,FALSE,ERIC D. FINGERHUT,DEMOCRAT,DEMOCRAT,1961171,5425823
2004,OHIO,OH,US SENATE,statewide,gen,FALSE,GEORGE V. VOINOVICH,REPUBLICAN,REPUBLICAN,3464356,5425823
2004,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,BRAD CARSON,DEMOCRAT,DEMOCRAT,596750,1446846
2004,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,SHEILA BILYEU,INDEPENDENT,OTHER,86663,1446846
2004,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,TOM COBURN,REPUBLICAN,REPUBLICAN,763433,1446846
2004,OREGON,OR,US SENATE,statewide,gen,FALSE,TERESA KEANE,PACIFIC GREEN,OTHER,43053,1780550
2004,OREGON,OR,US SENATE,statewide,gen,FALSE,DAN FITZGERALD,LIBERTARIAN,LIBERTARIAN,29582,1780550
2004,OREGON,OR,US SENATE,statewide,gen,FALSE,OTHER,,OTHER,1536,1780550
2004,OREGON,OR,US SENATE,statewide,gen,FALSE,AL KING,REPUBLICAN,REPUBLICAN,565254,1780550
2004,OREGON,OR,US SENATE,statewide,gen,FALSE,RON WYDEN,DEMOCRAT,DEMOCRAT,1128728,1780550
2004,OREGON,OR,US SENATE,statewide,gen,FALSE,DAVID BROWNLOW,CONSTITUTION,OTHER,12397,1780550
2004,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,BETSY SUMMER,LIBERTARIAN,LIBERTARIAN,79263,5559105
2004,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,JAMES N. CLYMER,CONSTITUTION,OTHER,220056,5559105
2004,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,ARLEN SPECTER,REPUBLICAN,REPUBLICAN,2925080,5559105
2004,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,580,5559105
2004,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,JOSEPH M. HOEFFEL,DEMOCRAT,DEMOCRAT,2334126,5559105
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,TEE FERGUSON,UNITED CITIZENS,OTHER,5859,1597221
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,1286,1597221
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,PATRICK TYNDALL,CONSTITUTION,OTHER,13464,1597221
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,REBEKAH E. SUTHERLAND,LIBERTARIAN,LIBERTARIAN,10678,1597221
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,JIM DEMINT,REPUBLICAN,REPUBLICAN,857167,1597221
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,INEZ TENENBAUM,DEMOCRAT,DEMOCRAT,704384,1597221
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,EFIA NWANGAZA,GREEN,OTHER,4245,1597221
2004,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,EFIA NWANGAZA,INDEPENDENCE,OTHER,138,1597221
2004,SOUTH DAKOTA,SD,US SENATE,statewide,gen,FALSE,TOM DASCHLE,DEMOCRAT,DEMOCRAT,193340,391188
2004,SOUTH DAKOTA,SD,US SENATE,statewide,gen,FALSE,JOHN THUNE,REPUBLICAN,REPUBLICAN,197848,391188
2004,UTAH,UT,US SENATE,statewide,gen,FALSE,R. PAUL VAN DAM,DEMOCRAT,DEMOCRAT,258955,911726
2004,UTAH,UT,US SENATE,statewide,gen,FALSE,ROBERT F. BENNETT,REPUBLICAN,REPUBLICAN,626640,911726
2004,UTAH,UT,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,18,911726
2004,UTAH,UT,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,8824,911726
2004,UTAH,UT,US SENATE,statewide,gen,FALSE,GARY R. VAN HORN,CONSTITUTION,OTHER,17289,911726
2004,VERMONT,VT,US SENATE,statewide,gen,FALSE,BEN MITCHELL,LIBERTY UNION,OTHER,879,307208
2004,VERMONT,VT,US SENATE,statewide,gen,FALSE,CRAIG HILL,VERMONT GREEN,OTHER,3999,307208
2004,VERMONT,VT,US SENATE,statewide,gen,FALSE,KEITH STERN,INDEPENDENT,OTHER,3300,307208
2004,VERMONT,VT,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,174,307208
2004,VERMONT,VT,US SENATE,statewide,gen,FALSE,JACK MCMULLEN,REPUBLICAN,REPUBLICAN,75398,307208
2004,VERMONT,VT,US SENATE,statewide,gen,FALSE,PATRICK J. LEAHY,DEMOCRAT,DEMOCRAT,216972,307208
2004,VERMONT,VT,US SENATE,statewide,gen,FALSE,CRIS ERICSON,MARIJUANA,OTHER,6486,307208
2004,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,PATTY MURRAY,DEMOCRAT,DEMOCRAT,1549708,2818651
2004,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,MARK B. WILSON,GREEN,OTHER,30304,2818651
2004,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,GEORGE R. NETHERCUTT,REPUBLICAN,REPUBLICAN,1204584,2818651
2004,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,J. MILLS,LIBERTARIAN,LIBERTARIAN,34055,2818651
2004,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,ARIF KHAN,LIBERTARIAN,LIBERTARIAN,8367,2949743
2004,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,834,2949743
2004,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,RUSSEL D. FEINGOLD,DEMOCRAT,DEMOCRAT,1632697,2949743
2004,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,TIM MICHELS,REPUBLICAN,REPUBLICAN,1301183,2949743
2004,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,EUGENE A. HEM,INDEPENDENT,OTHER,6662,2949743
2006,ARIZONA,AZ,US SENATE,statewide,gen,FALSE,JIM PEDERSON,DEMOCRAT,DEMOCRAT,664141,1526782
2006,ARIZONA,AZ,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,12,1526782
2006,ARIZONA,AZ,US SENATE,statewide,gen,FALSE,JON KYL,REPUBLICAN,REPUBLICAN,814398,1526782
2006,ARIZONA,AZ,US SENATE,statewide,gen,FALSE,RICHARD MACK,LIBERTARIAN,LIBERTARIAN,48231,1526782
2006,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,MARSHA FEINLAND,PEACE AND FREEDOM,OTHER,117764,8541476
2006,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,DON J. GRUNDMANN,INDEPENDENT,OTHER,75350,8541476
2006,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,DIANNE FEINSTEIN,DEMOCRAT,DEMOCRAT,5076289,8541476
2006,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,326,8541476
2006,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,TODD CHRETIEN,GREEN,OTHER,147074,8541476
2006,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,MICHAEL S. METTI,LIBERTARIAN,LIBERTARIAN,133851,8541476
2006,CALIFORNIA,CA,US SENATE,statewide,gen,FALSE,"RICHARD ""DICK"" MOUNTJOY",REPUBLICAN,REPUBLICAN,2990822,8541476
2006,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,JOSEPH I. LIEBERMAN,CONNECTICUT FOR LIEBERMAN,OTHER,564095,1134777
2006,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,TIMOTHY A. KNIBBS,CONCERNED CITIZENS,OTHER,4638,1134777
2006,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,ALAN SCHLESINGER,REPUBLICAN,REPUBLICAN,109198,1134777
2006,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,80,1134777
2006,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,NED LAMONT,DEMOCRAT,DEMOCRAT,450844,1134777
2006,CONNECTICUT,CT,US SENATE,statewide,gen,FALSE,RALPH A. FERRUCCI,GREEN,OTHER,5922,1134777
2006,DELAWARE,DE,US SENATE,statewide,gen,FALSE,JAN TING,REPUBLICAN,REPUBLICAN,69734,242972
2006,DELAWARE,DE,US SENATE,statewide,gen,FALSE,WILLIAM E. MORRIS,LIBERTARIAN,LIBERTARIAN,2671,242972
2006,DELAWARE,DE,US SENATE,statewide,gen,FALSE,THOMAS R. CARPER,DEMOCRAT,DEMOCRAT,170567,242972
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,BELINDA NOAH,NONE,OTHER,24880,4793534
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,16,4793534
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,FLOYD RAY FRAZIER,NONE,OTHER,16628,4793534
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,BILL NELSON,DEMOCRAT,DEMOCRAT,2890548,4793534
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,BRIAN MOORE,NONE,OTHER,19695,4793534
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,78,4793534
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,ROY TANNER,NONE,OTHER,15562,4793534
2006,FLORIDA,FL,US SENATE,statewide,gen,FALSE,KATHERINE HARRIS,REPUBLICAN,REPUBLICAN,1826127,4793534
2006,HAWAII,HI,US SENATE,statewide,gen,FALSE,LLOYD JEFFREY MALLAN,LIBERTARIAN,LIBERTARIAN,6415,342842
2006,HAWAII,HI,US SENATE,statewide,gen,FALSE,CYNTHIA THIELEN,REPUBLICAN,REPUBLICAN,126097,342842
2006,HAWAII,HI,US SENATE,statewide,gen,FALSE,DANIEL K. AKAKA,DEMOCRAT,DEMOCRAT,210330,342842
2006,INDIANA,IN,US SENATE,statewide,gen,FALSE,RICHARD G. LUGAR,REPUBLICAN,REPUBLICAN,1171553,1341111
2006,INDIANA,IN,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,294,1341111
2006,INDIANA,IN,US SENATE,statewide,gen,FALSE,STEVE OSBORN,LIBERTARIAN,LIBERTARIAN,168820,1341111
2006,INDIANA,IN,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,444,1341111
2006,MAINE,ME,US SENATE,statewide,gen,FALSE,OTHER,,OTHER,179,545128
2006,MAINE,ME,US SENATE,statewide,gen,FALSE,OLYMPIA J. SNOWE,REPUBLICAN,REPUBLICAN,405596,545128
2006,MAINE,ME,US SENATE,statewide,gen,FALSE,WILLIAM H. SLAVICK,INDEPENDENT,OTHER,26222,545128
2006,MAINE,ME,US SENATE,statewide,gen,FALSE,JEAN M. HAY BRIGHT,DEMOCRAT,DEMOCRAT,113131,545128
2006,MARYLAND,MD,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,120,1781139
2006,MARYLAND,MD,US SENATE,statewide,gen,FALSE,KEVIN ZEESE,GREEN,OTHER,27564,1781139
2006,MARYLAND,MD,US SENATE,statewide,gen,FALSE,MICHAEL S. STEELE,REPUBLICAN,REPUBLICAN,787182,1781139
2006,MARYLAND,MD,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,796,1781139
2006,MARYLAND,MD,US SENATE,statewide,gen,FALSE,BENJAMIN L. CARDIN,DEMOCRAT,DEMOCRAT,965477,1781139
2006,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,EDWARD M. KENNEDY,DEMOCRAT,DEMOCRAT,1500738,2243835
2006,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,78345,2243835
2006,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,OTHER,,OTHER,3220,2243835
2006,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,KENNETH G. CHASE,REPUBLICAN,REPUBLICAN,661532,2243835
2006,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,24,3780142
2006,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,DEBBIE STABENOW,DEMOCRAT,DEMOCRAT,2151278,3780142
2006,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,DAVID SOLE,GREEN,OTHER,23890,3780142
2006,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,LEONARD SCHWARTZ,LIBERTARIAN,LIBERTARIAN,27012,3780142
2006,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,W. DENNIS FITZSIMONS,U.S. TAXPAYERS,OTHER,18341,3780142
